Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Age,City,ZipCode,State
Partial College,Clerical,M,S,No,1,0,0,43928,61,No,46,Oklahoma City,73101,Oklahoma
High School,Manual,M,S,No,1,0,0,28831,63,Yes,46,New Orleans,70112,Louisiana
High School,Manual,M,S,No,1,0,0,57074,64,No,46,Los Angeles,90001,California
High School,Skilled Manual,M,M,No,2,2,4,43738,93,Yes,63,Fort Worth,76101,Texas
Partial College,Skilled Manual,M,M,Yes,1,0,1,92179,77,Yes,63,Mesa,85201,Arizona
High School,Skilled Manual,M,S,Yes,2,2,4,46249,91,Yes,64,Omaha,68101,Nebraska
High School,Skilled Manual,F,S,Yes,4,2,4,40835,59,No,64,San Jose,95101,California
Bachelors,Professional,M,S,Yes,1,0,0,84356,76,No,64,Stockton,95201,California
Bachelors,Professional,M,S,Yes,1,0,0,62791,75,No,64,Jacksonville,32099,Florida
Bachelors,Professional,M,S,No,1,0,0,66627,67,No,64,Detroit,48201,Michigan
Partial College,Skilled Manual,M,S,Yes,1,0,0,59771,68,No,57,Albuquerque,87101,New Mexico
Graduate Degree,Professional,M,S,No,1,0,0,115871,76,No,57,Oklahoma City,73101,Oklahoma
Graduate Degree,Professional,M,S,Yes,1,0,0,107351,80,Yes,57,Cleveland,44101,Ohio
Graduate Degree,Professional,F,S,No,1,0,0,104589,60,No,57,Louisville,40201,Kentucky
High School,Skilled Manual,F,M,Yes,2,0,4,28525,38,No,96,Dallas,75201,Texas
Partial College,Skilled Manual,F,M,Yes,1,0,1,85389,51,No,64,Corpus Christi,78401,Texas
Partial College,Skilled Manual,F,M,Yes,1,0,1,68596,53,No,64,Cincinnati,45201,Ohio
Partial College,Skilled Manual,F,M,Yes,1,0,1,67814,52,No,64,Anchorage,99501,Alaska
Partial College,Skilled Manual,F,M,Yes,1,0,1,76322,53,No,65,San Antonio,78201,Texas
Partial College,Skilled Manual,F,M,Yes,1,0,1,72783,49,No,64,Chicago,60601,Illinois
Bachelors,Professional,M,S,No,1,2,3,93868,102,Yes,66,Stockton,95201,California
Bachelors,Professional,F,M,Yes,1,2,3,87852,70,Yes,66,Anaheim,92801,California
Bachelors,Clerical,M,M,Yes,0,0,3,53493,74,No,64,San Francisco,94101,California
Bachelors,Clerical,F,M,Yes,0,0,3,65677,55,No,65,Phoenix,85001,Arizona
Bachelors,Clerical,F,M,Yes,0,0,0,41250,50,No,65,Riverside,92501,California
Graduate Degree,Clerical,M,S,Yes,0,0,3,73103,77,Yes,65,Newark,7101,New Jersey
Graduate Degree,Clerical,F,S,Yes,0,0,3,57112,44,No,65,New Orleans,70112,Louisiana
Graduate Degree,Clerical,M,S,Yes,0,0,3,60242,68,No,65,Anchorage,99501,Alaska
High School,Manual,M,S,No,1,1,1,20779,66,No,54,San Jose,95101,California
Partial College,Manual,F,S,No,1,0,0,17489,41,No,54,Arlington,76010,Texas
Partial College,Manual,F,S,No,1,0,0,17454,43,No,54,Columbus,43085,Ohio
High School,Manual,M,S,Yes,0,2,2,14794,76,No,55,Chicago,60601,Illinois
High School,Manual,M,M,No,0,2,2,10768,83,No,55,Durham,27701,North Carolina
Bachelors,Clerical,M,S,Yes,0,0,0,59611,72,No,54,San Antonio,78201,Texas
Bachelors,Clerical,M,M,Yes,0,0,0,72300,76,No,54,Atlanta,30301,Georgia
Bachelors,Clerical,M,S,Yes,0,0,0,61655,71,No,54,Stockton,95201,California
Bachelors,Clerical,F,M,Yes,1,0,2,36211,29,No,4,Kansas City,64101,Missouri
Partial College,Manual,F,S,No,1,0,0,12189,37,Yes,55,Minneapolis,55401,Minnesota
Partial College,Manual,M,S,No,1,0,0,23881,59,No,55,Philadelphia,19101,Pennsylvania
Bachelors,Clerical,F,M,Yes,0,0,0,47838,48,No,55,Fresno,93701,California
Bachelors,Clerical,M,S,Yes,0,0,0,54293,67,No,55,Honolulu,96801,Hawaii
Bachelors,Clerical,M,M,No,0,0,0,63434,76,No,55,Dallas,75201,Texas
Bachelors,Clerical,M,M,Yes,0,0,1,64461,77,Yes,55,Toledo,43601,Ohio
Graduate Degree,Clerical,F,S,Yes,0,0,0,56035,46,No,55,Cincinnati,45201,Ohio
Graduate Degree,Clerical,F,M,Yes,0,0,0,61302,51,No,55,Philadelphia,19101,Pennsylvania
Graduate Degree,Clerical,M,S,Yes,0,0,0,84399,70,No,55,Detroit,48201,Michigan
Graduate Degree,Clerical,F,M,Yes,0,0,0,50284,54,No,55,Chula Vista,91910,California
Graduate Degree,Clerical,M,S,Yes,0,0,0,77415,71,No,56,San Jose,95101,California
Graduate Degree,Skilled Manual,M,S,Yes,0,0,0,69630,68,No,55,Long Beach,90801,California
Partial College,Manual,M,M,Yes,1,0,2,26501,69,No,73,Raleigh,27601,North Carolina
High School,Manual,F,M,No,1,2,2,11522,59,No,56,Colorado Springs,80901,Colorado
High School,Manual,F,M,No,1,2,2,19547,60,No,56,Tulsa,74101,Oklahoma
Graduate Degree,Clerical,F,M,Yes,0,0,0,60547,44,No,56,Jersey City,7302,New Jersey
Partial College,Manual,F,S,No,1,1,1,21102,47,No,57,Nashville,37201,Tennessee
High School,Manual,M,M,No,2,0,4,16453,46,No,98,Sacramento,94203,California
Bachelors,Clerical,M,M,Yes,0,1,1,54953,86,No,57,Toledo,43601,Ohio
High School,Skilled Manual,F,M,Yes,2,0,4,14181,43,No,79,Aurora,80010,Colorado
Bachelors,Clerical,M,M,Yes,0,0,0,73766,75,No,57,Minneapolis,55401,Minnesota
Bachelors,Clerical,F,M,Yes,0,0,0,50996,50,No,57,Phoenix,85001,Arizona
Bachelors,Clerical,M,M,Yes,0,0,0,64669,76,Yes,57,Chula Vista,91910,California
Bachelors,Clerical,M,S,Yes,0,0,0,65476,66,No,57,Houston,77001,Texas
High School,Manual,M,M,Yes,1,0,2,26777,50,No,97,Columbus,43085,Ohio
Partial College,Manual,F,S,Yes,1,0,1,25379,35,No,97,Charlotte,28201,North Carolina
Bachelors,Skilled Manual,M,M,Yes,1,1,1,59814,87,Yes,58,Greensboro,27401,North Carolina
Bachelors,Skilled Manual,F,M,Yes,1,1,1,60354,58,No,58,Miami,33101,Florida
Bachelors,Skilled Manual,M,M,Yes,2,1,1,70972,94,No,58,Atlanta,30301,Georgia
Partial High School,Manual,F,S,Yes,2,3,4,28878,56,Yes,59,Tampa,33601,Florida
High School,Manual,F,S,Yes,2,2,2,19510,57,No,59,Tampa,33601,Florida
Bachelors,Skilled Manual,F,M,Yes,2,1,1,60259,59,Yes,59,San Jose,95101,California
High School,Manual,M,M,No,2,0,4,30406,55,No,95,Portland,97201,Oregon
High School,Manual,F,S,Yes,2,0,4,14973,29,No,95,Kansas City,64101,Missouri
Partial High School,Manual,F,M,No,2,2,3,14619,57,No,61,Pittsburgh,15201,Pennsylvania
Partial High School,Manual,M,S,Yes,2,2,3,22763,86,Yes,61,Bakersfield,93301,California
Partial High School,Manual,F,S,Yes,2,2,3,22415,51,Yes,61,Columbus,43085,Ohio
High School,Manual,F,S,Yes,1,3,3,24126,61,No,61,Aurora,80010,Colorado
High School,Manual,M,S,Yes,1,3,3,31110,93,Yes,61,Tulsa,74101,Oklahoma
High School,Manual,F,S,Yes,3,3,3,23610,64,Yes,61,Fresno,93701,California
High School,Manual,M,S,Yes,4,3,3,28349,91,Yes,61,Tampa,33601,Florida
Bachelors,Professional,F,S,Yes,0,0,0,67078,46,No,58,Kansas City,64101,Missouri
Bachelors,Professional,F,M,No,0,0,0,66349,52,Yes,58,Tampa,33601,Florida
Bachelors,Professional,F,M,Yes,0,0,0,57561,53,No,58,Bakersfield,93301,California
Bachelors,Professional,M,M,Yes,0,0,0,65282,75,Yes,58,Lexington,40502,Kentucky
Graduate Degree,Skilled Manual,F,M,Yes,0,0,0,91257,56,No,58,Aurora,80010,Colorado
High School,Manual,F,S,Yes,1,4,4,16303,67,No,61,Saint Paul,55101,Minnesota
Partial College,Clerical,F,M,Yes,1,0,1,44520,44,No,62,Chula Vista,91910,California
Partial College,Clerical,M,M,Yes,1,0,1,44904,74,No,62,Toledo,43601,Ohio
Partial College,Clerical,M,M,Yes,1,0,1,46919,65,No,62,Newark,7101,New Jersey
Graduate Degree,Skilled Manual,F,M,Yes,0,0,1,58511,44,No,90,Cleveland,44101,Ohio
Partial College,Clerical,M,S,Yes,1,2,2,47899,91,Yes,59,Cincinnati,45201,Ohio
Bachelors,Skilled Manual,F,M,Yes,0,0,1,58385,54,No,59,Miami,33101,Florida
Partial College,Clerical,M,M,No,2,2,2,55931,97,Yes,60,Baltimore,21201,Maryland
Partial College,Clerical,F,S,Yes,2,2,2,48361,57,Yes,60,San Francisco,94101,California
Partial College,Clerical,F,S,Yes,2,2,2,50886,61,No,60,Chicago,60601,Illinois
Partial College,Clerical,M,S,Yes,2,2,2,57627,91,Yes,60,Oakland,94601,California
Partial College,Clerical,M,S,Yes,2,2,2,51923,95,Yes,60,Los Angeles,90001,California
Bachelors,Skilled Manual,F,M,Yes,0,0,1,57468,53,No,60,Newark,7101,New Jersey
High School,Manual,M,S,Yes,2,4,4,17460,95,No,45,Philadelphia,19101,Pennsylvania
Partial College,Clerical,M,S,Yes,1,3,3,59227,100,Yes,46,Saint Paul,55101,Minnesota
Partial College,Clerical,M,S,Yes,2,3,3,45366,99,No,45,Indianapolis,46201,Indiana
Partial College,Clerical,F,S,Yes,2,3,3,48311,65,Yes,45,Aurora,80010,Colorado
Bachelors,Skilled Manual,M,M,Yes,0,0,1,59326,71,No,61,Honolulu,96801,Hawaii
Bachelors,Skilled Manual,M,M,Yes,0,0,1,60681,73,No,61,Arlington,76010,Texas
Partial College,Clerical,F,M,Yes,1,0,1,55100,58,No,62,Anaheim,92801,California
Bachelors,Skilled Manual,F,M,Yes,0,0,1,43161,56,No,62,Albuquerque,87101,New Mexico
Bachelors,Skilled Manual,F,M,Yes,0,0,1,36519,40,No,62,Nashville,37201,Tennessee
Bachelors,Skilled Manual,M,M,Yes,1,0,1,66044,73,Yes,62,Columbus,43085,Ohio
Partial College,Clerical,M,S,Yes,3,5,5,50873,118,Yes,47,Indianapolis,46201,Indiana
Partial High School,Manual,M,M,No,2,0,0,20181,60,No,49,Fort Wayne,46801,Indiana
Partial College,Clerical,F,S,No,1,0,0,39110,41,No,48,Miami,33101,Florida
Partial College,Clerical,M,S,No,1,0,0,47002,64,Yes,48,Sacramento,94203,California
Partial College,Clerical,M,M,No,1,0,0,60585,71,No,48,Seattle,98101,Washington
Partial High School,Manual,M,M,Yes,2,0,0,16217,64,No,50,Mesa,85201,Arizona
Partial High School,Manual,F,S,No,2,0,0,11772,33,No,50,San Diego,92101,California
Partial College,Clerical,F,S,Yes,1,0,0,43832,54,Yes,49,Corpus Christi,78401,Texas
Partial College,Clerical,F,S,No,1,0,0,38617,40,No,50,Lexington,40502,Kentucky
Partial College,Clerical,M,S,No,1,0,0,44672,65,No,49,Anaheim,92801,California
Partial College,Clerical,M,S,No,1,0,0,61271,69,No,50,Minneapolis,55401,Minnesota
Partial High School,Manual,F,S,Yes,2,0,0,13932,42,No,51,Honolulu,96801,Hawaii
Partial High School,Manual,F,S,No,2,0,0,20668,38,No,51,Tampa,33601,Florida
Partial High School,Manual,M,M,No,2,0,0,24137,64,No,44,Nashville,37201,Tennessee
Bachelors,Clerical,F,S,Yes,0,0,1,47701,43,No,55,Cleveland,44101,Ohio
Bachelors,Professional,F,S,No,1,0,0,54984,41,Yes,64,Houston,77001,Texas
Partial College,Skilled Manual,F,S,No,1,0,0,52186,48,No,57,Riverside,92501,California
Partial College,Skilled Manual,M,S,No,1,0,0,42054,64,Yes,57,Detroit,48201,Michigan
Partial College,Skilled Manual,F,S,No,1,0,0,48425,47,No,57,Jersey City,7302,New Jersey
Graduate Degree,Professional,F,S,No,1,0,0,86876,49,Yes,57,St. Louis,63101,Missouri
Graduate Degree,Professional,F,S,Yes,1,0,0,90577,50,No,57,Indianapolis,46201,Indiana
Graduate Degree,Professional,M,S,No,1,0,0,115359,77,No,57,Anchorage,99501,Alaska
Graduate Degree,Professional,F,S,Yes,1,0,0,83049,54,No,57,Cincinnati,45201,Ohio
Graduate Degree,Professional,F,S,No,1,0,0,105355,47,Yes,57,Riverside,92501,California
Graduate Degree,Professional,M,S,Yes,1,0,0,103241,79,No,57,New York,10001,New York
Graduate Degree,Professional,M,S,No,1,0,0,126541,80,Yes,57,New Orleans,70112,Louisiana
Partial College,Skilled Manual,F,M,Yes,1,0,1,82443,53,No,64,Jacksonville,32099,Florida
Partial College,Skilled Manual,F,M,Yes,1,0,1,59632,51,No,64,Arlington,76010,Texas
Partial College,Skilled Manual,M,M,No,1,0,1,87392,84,Yes,64,Raleigh,27601,North Carolina
Partial College,Skilled Manual,F,M,Yes,1,0,1,69025,54,No,65,Columbus,43085,Ohio
Bachelors,Professional,F,M,Yes,0,3,4,88098,83,No,65,Indianapolis,46201,Indiana
Bachelors,Professional,F,M,No,1,3,4,93318,86,No,65,Tulsa,74101,Oklahoma
Graduate Degree,Professional,M,M,Yes,1,0,1,126869,90,Yes,65,Saint Paul,55101,Minnesota
Graduate Degree,Professional,M,M,No,3,5,5,106034,155,Yes,65,Los Angeles,90001,California
Graduate Degree,Professional,F,M,Yes,3,5,5,101871,101,Yes,65,Santa Ana,92701,California
Bachelors,Professional,M,S,Yes,1,0,1,104284,73,Yes,66,Greensboro,27401,North Carolina
Bachelors,Professional,F,M,Yes,1,0,1,73500,46,No,66,Lexington,40502,Kentucky
Bachelors,Professional,F,M,Yes,1,0,1,82860,60,No,66,Saint Paul,55101,Minnesota
Bachelors,Professional,M,M,Yes,1,0,1,98117,88,No,66,Honolulu,96801,Hawaii
Graduate Degree,Professional,M,M,Yes,0,4,5,109029,141,Yes,66,Oklahoma City,73101,Oklahoma
Graduate Degree,Professional,F,M,No,2,4,5,111197,98,Yes,66,Toledo,43601,Ohio
Graduate Degree,Professional,F,M,Yes,2,4,5,83707,90,Yes,66,Honolulu,96801,Hawaii
Bachelors,Professional,M,S,Yes,2,4,5,116618,132,Yes,66,Raleigh,27601,North Carolina
Graduate Degree,Management,M,M,No,0,0,1,147182,82,No,56,Fort Worth,76101,Texas
Graduate Degree,Management,F,M,Yes,0,0,1,124729,56,No,55,Irvine,92602,California
Bachelors,Professional,F,S,No,1,2,2,86706,65,Yes,56,Chicago,60601,Illinois
Graduate Degree,Management,F,M,Yes,1,4,4,115880,91,No,54,New York,10001,New York
Bachelors,Professional,M,M,Yes,0,0,2,132508,88,No,54,Wichita,67201,Kansas
Bachelors,Professional,M,M,Yes,0,0,2,125184,88,Yes,54,Omaha,68101,Nebraska
Bachelors,Professional,F,S,Yes,1,2,2,82888,70,No,56,San Diego,92101,California
Bachelors,Professional,F,M,Yes,1,2,2,71477,70,No,56,New Orleans,70112,Louisiana
Bachelors,Professional,M,M,Yes,1,2,2,99303,115,Yes,56,Oakland,94601,California
Bachelors,Professional,M,S,Yes,3,5,5,91886,143,Yes,56,New York,10001,New York
Bachelors,Professional,F,M,No,3,5,5,101493,100,Yes,57,Memphis,37501,Tennessee
Graduate Degree,Management,F,M,No,1,0,1,150115,57,No,55,Charlotte,28201,North Carolina
Bachelors,Professional,F,M,Yes,4,5,5,78089,100,No,57,Jacksonville,32099,Florida
Graduate Degree,Management,F,S,Yes,3,5,5,107063,95,Yes,57,Corpus Christi,78401,Texas
Bachelors,Professional,M,S,Yes,3,5,5,125874,151,Yes,58,Colorado Springs,80901,Colorado
Bachelors,Professional,F,S,Yes,0,0,0,103259,54,Yes,59,Oakland,94601,California
Bachelors,Professional,M,M,Yes,0,0,0,134412,89,No,58,Orlando,32801,Florida
Bachelors,Professional,M,M,Yes,1,3,3,91016,118,Yes,59,San Diego,92101,California
Bachelors,Professional,F,M,Yes,1,3,3,60186,75,No,59,Phoenix,85001,Arizona
Bachelors,Professional,M,M,Yes,2,3,3,97893,122,Yes,59,Tampa,33601,Florida
Bachelors,Professional,M,M,Yes,4,5,5,106881,160,Yes,59,Riverside,92501,California
Bachelors,Professional,F,S,Yes,4,5,5,88611,91,Yes,56,Arlington,76010,Texas
Bachelors,Professional,M,M,Yes,4,5,5,102770,157,Yes,56,Raleigh,27601,North Carolina
Bachelors,Professional,M,S,No,1,0,0,117434,79,Yes,56,San Francisco,94101,California
Bachelors,Professional,F,S,No,1,0,0,95369,48,No,56,Santa Ana,92701,California
Bachelors,Professional,M,S,Yes,1,0,0,106569,72,Yes,56,Corpus Christi,78401,Texas
Bachelors,Professional,M,M,Yes,4,5,5,120195,157,Yes,56,Denver,80201,Colorado
Bachelors,Professional,M,M,Yes,2,3,3,85811,123,Yes,60,Atlanta,30301,Georgia
Bachelors,Professional,M,M,Yes,3,4,4,113618,146,Yes,60,Tulsa,74101,Oklahoma
Bachelors,Professional,M,S,No,1,0,0,99330,78,Yes,60,Chicago,60601,Illinois
Bachelors,Professional,F,S,No,2,2,3,80209,65,Yes,61,Santa Ana,92701,California
Bachelors,Professional,F,S,No,2,2,3,90804,73,No,61,Santa Ana,92701,California
Bachelors,Professional,F,S,No,1,0,0,72818,52,No,61,Washington,20001,DC
Bachelors,Professional,M,S,No,1,0,0,94319,78,Yes,61,Fort Wayne,46801,Indiana
Bachelors,Professional,M,S,No,1,0,0,103117,76,Yes,61,Wichita,67201,Kansas
Bachelors,Professional,M,M,Yes,0,4,4,121115,145,Yes,57,Honolulu,96801,Hawaii
Bachelors,Professional,F,M,Yes,1,0,1,73090,57,No,62,Philadelphia,19101,Pennsylvania
Partial College,Skilled Manual,M,M,No,1,0,1,95086,79,Yes,63,New York,10001,New York
Partial College,Skilled Manual,F,M,Yes,1,0,1,67711,54,No,63,Louisville,40201,Kentucky
Bachelors,Skilled Manual,M,M,Yes,1,1,1,71248,94,No,54,Philadelphia,19101,Pennsylvania
Bachelors,Professional,F,S,No,1,0,0,88818,49,No,58,Orlando,32801,Florida
Graduate Degree,Management,F,S,No,1,0,0,157994,56,Yes,58,Fresno,93701,California
Partial College,Skilled Manual,M,M,Yes,1,0,1,78924,79,No,64,Chula Vista,91910,California
Bachelors,Professional,M,S,Yes,1,0,0,90394,76,No,59,El Paso,79901,Texas
Bachelors,Professional,M,M,Yes,4,5,5,121348,164,Yes,59,Dallas,75201,Texas
Bachelors,Professional,F,S,No,1,0,0,77509,48,No,60,San Jose,95101,California
Bachelors,Professional,M,S,No,1,0,0,92394,73,Yes,61,Miami,33101,Florida
Bachelors,Professional,M,S,No,2,0,0,104060,75,Yes,61,Anaheim,92801,California
Partial College,Skilled Manual,M,S,Yes,1,0,1,80270,74,No,62,Jersey City,7302,New Jersey
Partial College,Skilled Manual,F,M,Yes,1,0,1,60944,48,No,62,Virginia Beach,23450,Virginia
Bachelors,Professional,M,M,Yes,2,4,5,111220,147,Yes,62,Indianapolis,46201,Indiana
Partial College,Skilled Manual,M,M,Yes,2,4,5,97878,146,Yes,62,Lincoln,68501,Nebraska
Partial College,Skilled Manual,M,M,Yes,2,4,5,88631,133,Yes,62,Miami,33101,Florida
Partial College,Skilled Manual,M,S,Yes,1,0,1,77571,77,Yes,63,New York,10001,New York
Bachelors,Professional,F,M,Yes,1,4,5,108077,93,No,66,Riverside,92501,California
Bachelors,Professional,M,M,Yes,1,0,2,125745,87,Yes,66,Long Beach,90801,California
Bachelors,Management,F,M,Yes,2,0,4,110603,54,No,66,Dallas,75201,Texas
Partial College,Skilled Manual,M,M,Yes,1,0,1,95639,84,No,68,Baltimore,21201,Maryland
Partial College,Skilled Manual,M,S,Yes,1,0,1,77609,73,No,67,Philadelphia,19101,Pennsylvania
Partial College,Skilled Manual,M,M,Yes,3,4,5,80599,132,No,64,Los Angeles,90001,California
Partial College,Skilled Manual,F,M,Yes,3,4,5,65670,83,No,64,Orlando,32801,Florida
Partial College,Skilled Manual,F,S,No,1,0,1,60351,47,Yes,68,Indianapolis,46201,Indiana
Bachelors,Professional,M,M,Yes,2,3,3,117242,130,Yes,60,Nashville,37201,Tennessee
Partial College,Skilled Manual,F,M,Yes,1,0,1,85115,54,No,68,Durham,27701,North Carolina
High School,Skilled Manual,M,S,Yes,2,1,2,32558,65,Yes,75,Detroit,48201,Michigan
High School,Skilled Manual,M,M,Yes,1,0,0,61604,70,No,49,Fresno,93701,California
High School,Skilled Manual,F,S,Yes,2,0,0,34301,43,No,48,Irvine,92602,California
High School,Skilled Manual,F,M,Yes,2,0,0,33194,43,No,48,Los Angeles,90001,California
High School,Skilled Manual,M,S,No,2,0,0,57427,65,No,48,Jacksonville,32099,Florida
High School,Skilled Manual,F,M,No,2,0,0,42808,41,No,44,Nashville,37201,Tennessee
High School,Skilled Manual,M,S,Yes,2,0,0,51217,60,No,44,Minneapolis,55401,Minnesota
High School,Skilled Manual,M,M,Yes,2,0,0,43354,70,No,44,Milwaukee,53201,Wisconsin
Partial High School,Clerical,M,S,No,2,0,0,53544,66,No,44,Anaheim,92801,California
Partial High School,Clerical,F,S,No,2,0,0,48397,43,Yes,45,Newark,7101,New Jersey
High School,Skilled Manual,F,M,Yes,2,0,0,54573,41,No,46,San Antonio,78201,Texas
Partial High School,Clerical,F,S,Yes,2,0,0,32842,37,No,47,Long Beach,90801,California
High School,Skilled Manual,M,M,No,2,0,0,57840,67,No,48,Tampa,33601,Florida
Partial High School,Clerical,F,S,Yes,2,0,0,53578,41,No,45,Durham,27701,North Carolina
High School,Skilled Manual,F,S,Yes,2,0,0,46357,42,No,45,Nashville,37201,Tennessee
Bachelors,Management,M,M,Yes,2,0,2,54900,66,No,85,Tulsa,74101,Oklahoma
Bachelors,Management,M,S,Yes,2,0,2,73490,66,No,82,Nashville,37201,Tennessee
High School,Skilled Manual,M,M,No,2,0,0,56876,74,No,48,Detroit,48201,Michigan
Partial College,Skilled Manual,F,S,No,1,0,0,68718,46,No,48,Riverside,92501,California
Partial College,Skilled Manual,F,M,Yes,1,0,0,40290,46,No,50,Jersey City,7302,New Jersey
Bachelors,Management,F,S,No,1,0,0,109072,51,No,52,San Jose,95101,California
Bachelors,Management,M,S,Yes,1,4,4,131895,134,Yes,56,Oakland,94601,California
Partial College,Skilled Manual,M,S,No,2,0,0,80054,72,No,61,Newark,7101,New Jersey
Bachelors,Management,M,M,Yes,0,3,4,136771,130,Yes,61,Kansas City,64101,Missouri
Bachelors,Management,M,S,Yes,1,4,4,119527,133,Yes,56,Memphis,37501,Tennessee
Bachelors,Management,F,M,Yes,1,4,4,105068,97,Yes,56,Fort Worth,76101,Texas
Partial College,Skilled Manual,M,M,Yes,3,4,4,113616,148,Yes,56,Philadelphia,19101,Pennsylvania
Bachelors,Management,M,S,No,3,0,3,123488,79,Yes,56,Nashville,37201,Tennessee
Graduate Degree,Management,M,M,Yes,3,1,2,184313,95,No,56,Albuquerque,87101,New Mexico
High School,Skilled Manual,F,M,Yes,2,0,5,21102,42,No,80,Arlington,76010,Texas
High School,Skilled Manual,M,M,No,2,0,4,29101,64,No,80,Anaheim,92801,California
Partial College,Skilled Manual,M,M,No,1,0,0,57538,76,No,46,Durham,27701,North Carolina
Partial College,Skilled Manual,F,S,No,1,0,0,46219,42,No,46,San Diego,92101,California
Partial College,Skilled Manual,M,S,No,2,0,0,91727,71,No,46,Seattle,98101,Washington
Partial College,Skilled Manual,M,M,Yes,2,0,0,86979,74,No,46,Chula Vista,91910,California
Partial High School,Clerical,F,M,Yes,2,1,2,21360,48,No,79,Louisville,40201,Kentucky
Partial High School,Clerical,M,M,Yes,2,1,2,17579,68,No,79,Las Vegas,89101,Nevada
Partial High School,Clerical,F,S,Yes,2,1,2,13344,47,No,79,Toledo,43601,Ohio
High School,Skilled Manual,M,M,Yes,2,0,4,31288,60,No,78,Corpus Christi,78401,Texas
High School,Skilled Manual,F,M,No,2,0,4,18673,48,No,78,Louisville,40201,Kentucky
High School,Skilled Manual,M,M,No,2,0,4,16172,59,No,78,Jacksonville,32099,Florida
Graduate Degree,Skilled Manual,M,M,Yes,0,1,1,118313,98,No,53,Saint Paul,55101,Minnesota
Graduate Degree,Skilled Manual,F,M,Yes,0,1,1,57640,57,No,52,Portland,97201,Oregon
Bachelors,Skilled Manual,M,M,Yes,0,1,1,54086,83,No,52,Tampa,33601,Florida
Graduate Degree,Skilled Manual,M,M,Yes,0,0,1,108740,85,No,53,Anaheim,92801,California
Partial College,Professional,F,S,No,1,0,0,116910,55,Yes,60,Fort Wayne,46801,Indiana
Bachelors,Management,F,M,Yes,4,2,3,141560,77,Yes,60,Detroit,48201,Michigan
Graduate Degree,Management,M,M,Yes,2,2,2,193721,129,Yes,60,Corpus Christi,78401,Texas
Bachelors,Management,M,M,Yes,3,2,3,175884,120,Yes,60,Fort Worth,76101,Texas
Partial College,Professional,M,M,No,0,3,4,96530,127,No,68,Colorado Springs,80901,Colorado
Partial College,Professional,F,S,Yes,0,1,2,93548,59,Yes,68,Greensboro,27401,North Carolina
Graduate Degree,Management,M,S,No,3,0,0,180104,73,No,90,Oklahoma City,73101,Oklahoma
Partial College,Professional,F,S,No,2,0,0,106387,50,No,61,Fresno,93701,California
Bachelors,Management,M,M,Yes,4,2,4,170626,125,Yes,61,Philadelphia,19101,Pennsylvania
Partial College,Professional,F,M,Yes,3,4,5,94044,97,No,62,Oakland,94601,California
Partial College,Professional,F,M,Yes,3,2,2,100244,70,Yes,62,Durham,27701,North Carolina
Partial College,Professional,M,M,Yes,3,2,2,135612,120,Yes,62,Kansas City,64101,Missouri
Partial College,Professional,M,M,Yes,4,3,3,144368,137,Yes,62,Arlington,76010,Texas
High School,Professional,F,S,Yes,4,3,3,127633,80,Yes,62,Stockton,95201,California
Bachelors,Management,F,M,Yes,0,3,3,125879,87,Yes,62,Jersey City,7302,New Jersey
High School,Professional,F,M,Yes,2,3,4,95095,80,No,63,Cleveland,44101,Ohio
Partial College,Professional,M,M,Yes,4,3,3,170669,139,Yes,63,Baltimore,21201,Maryland
